Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
80,46.90961077294452,53.7037037037037,16749.877414702554
81,46.90961077294452,54.444444444444436,16750.065537859395
82,46.90961077294452,55.185185185185176,16749.25879339769
83,46.90961077294452,55.925925925925924,16750.048815422982
84,46.90961077294452,56.66666666666666,16749.88713611971
85,46.90961077294452,57.407407407407405,16750.232466636924
86,46.90961077294452,58.14814814814814,16750.233016977727
87,46.90961077294452,58.888888888888886,16749.888233080448
88,46.90961077294452,59.629629629629626,16750.047985347104
420,46.90961077294452,60.37037037037036,16749.272390176615
421,46.90961077294452,61.11111111111111,16750.066362065903
422,46.90961077294452,61.85185185185185,16749.876524607767
423,46.90961077294452,62.59259259259258,16750.21431379579
424,46.90961077294452,63.33333333333333,16750.254288570606
425,46.90961077294452,64.07407407407408,16749.905046425294
426,46.90961077294452,64.81481481481481,16750.036743609933
427,46.90961077294452,65.55555555555556,16749.287112132726
428,46.90961077294452,66.29629629629629,16750.086950432684
429,46.90961077294452,67.03703703703702,16749.85657706886
430,46.90961077294452,67.77777777777777,16750.202090521576
431,46.90961077294452,68.51851851851852,16749.161747724225
432,46.90961077294452,69.25925925925925,16749.924818850122
433,46.90961077294452,70.0,16750.016426262213
434,46.90961077294452,70.74074074074075,16749.300270832024
435,46.90961077294452,71.48148148148147,16750.098465747607
436,46.90961077294452,72.22222222222221,16749.83978367038
437,46.90961077294452,72.96296296296296,16750.181902903772
438,46.90961077294452,73.7037037037037,16749.152273128828
439,46.90961077294452,74.44444444444444,16749.936534875946
440,46.90961077294452,75.18518518518519,16749.999030253442
441,46.90961077294452,75.92592592592592,16749.10272193438
442,46.90961077294452,76.66666666666666,16750.11601992941
443,46.90961077294452,77.4074074074074,16749.829210239695
444,46.90961077294452,78.14814814814814,16750.163865841198
445,46.90961077294452,78.88888888888889,16749.35176888923
446,46.90961077294452,79.62962962962963,16749.95311261862
762,46.90961077294452,80.37037037037037,16749.987476290145
763,46.90961077294452,81.11111111111111,16749.110858033877
764,46.90961077294452,81.85185185185185,16750.13647374633
765,46.90961077294452,82.59259259259258,16749.80959622911
766,46.90961077294452,84.81481481481481,16749.97242638946
89,47.45960686972229,48.51851851851851,16737.030640452285
90,47.45960686972229,49.25925925925925,16736.7307638083
91,47.45960686972229,49.99999999999999,16736.296877510264
92,47.45960686972229,50.74074074074073,16736.446822207567
93,47.45960686972229,51.481481481481474,16736.973621784127
94,47.45960686972229,52.222222222222214,16736.518858844996
95,47.45960686972229,52.962962962962955,16736.221624065656
96,47.45960686972229,53.7037037037037,16737.006248478894
97,47.45960686972229,54.444444444444436,16736.753759971703
98,47.45960686972229,55.185185185185176,16736.3137278934
99,47.45960686972229,55.925925925925924,16736.7688812298
100,47.45960686972229,56.66666666666666,16737.000110953348
101,47.45960686972229,57.407407407407405,16736.540699831676
102,47.45960686972229,58.14814814814814,16736.205656164064
103,47.45960686972229,58.888888888888886,16736.989358370483
104,47.45960686972229,59.629629629629626,16736.779322891147
